state_code,lga_code,name,code
KAT,KAT-DAU,UBAN DAWAKI B,KAT-DAU-04
KAT,KAT-DAU,UBAN DAWAKI A,KAT-DAU-03
KAT,KAT-DAU,KUSUGU,KAT-DAU-05
KAT,KAT-DAU,SARKIN YARA B,KAT-DAU-02
KAT,KAT-DAU,SARKIN YARA A,KAT-DAU-01
KAT,KAT-DAU,TUDUN WADA,KAT-DAU-08
KAT,KAT-DAU,SABON GARI,KAT-DAU-09
KAT,KAT-MAI,BUMBUM 'A',KAT-MAI-01
KAT,KAT-MAI,BUMBUM 'B',KAT-MAI-02
KAT,KAT-MAI,MAI'ADUA 'C',KAT-MAI-06
KAT,KAT-MAI,NATSALLE,KAT-MAI-09
KAT,KAT-MAI,MAI'ADUA 'A',KAT-MAI-04
KAT,KAT-MAI,MAI'ADUA 'B',KAT-MAI-05
KAT,KAT-MAI,MAI KONI 'B',KAT-MAI-08
KAT,KAT-MAI,DANYASHE,KAT-MAI-03
KAT,KAT-MAI,MAI KONI 'A',KAT-MAI-07
KAT,KAT-MAI,KOZA,KAT-MAI-10
KAT,KAT-MAS,S/RIJIYA,KAT-MAS-03
KAT,KAT-MAS,BAMBLE,KAT-MAS-04
KAT,KAT-MAS,TAMILO 'B',KAT-MAS-11
KAT,KAT-MAS,DOGURU 'B',KAT-MAS-08
KAT,KAT-MAS,DOGURU 'A',KAT-MAS-07
KAT,KAT-MAS,GALLU,KAT-MAS-05
KAT,KAT-MAS,SONKAYA,KAT-MAS-06
KAT,KAT-MAS,KARAU,KAT-MAS-09
KAT,KAT-MAS,TAMILO 'A',KAT-MAS-10
KAT,KAT-MAS,JIGAWA,KAT-MAS-02
KAT,KAT-MAS,MASHI,KAT-MAS-01
KAT,KAT-KAI,DANKAMA,KAT-KAI-09
KAT,KAT-KAI,DANKABA,KAT-KAI-02
KAT,KAT-KAI,MATSAI,KAT-KAI-10
KAT,KAT-KAI,GIRKA,KAT-KAI-06
KAT,KAT-KAI,ABDALLAWA,KAT-KAI-03
KAT,KAT-KAI,BA'AWA,KAT-KAI-04
KAT,KAT-KAI,GAFIYA,KAT-KAI-05
KAT,KAT-KAI,YANHOHO,KAT-KAI-08
KAT,KAT-KAI,KAITA,KAT-KAI-07
KAT,KAT-KAI,YANDAKI,KAT-KAI-01
KAT,KAT-KAT,WAKILIN AREWA B,KAT-KAT-09
KAT,KAT-KAT,WAKILIN AREWA  A,KAT-KAT-08
KAT,KAT-KAT,WAKILIN YAMMA I,KAT-KAT-04
KAT,KAT-KAT,WAKILIN YAMMA II,KAT-KAT-05
KAT,KAT-KAT,WAKILIN KUDU I,KAT-KAT-06
KAT,KAT-KAT,WAKILIN KUDU III,KAT-KAT-12
KAT,KAT-KAT,WAKILIN KUDU II,KAT-KAT-07
KAT,KAT-KAT,WAKILIN GABAS II,KAT-KAT-02
KAT,KAT-KAT,WAKILIN GABAS I,KAT-KAT-01
KAT,KAT-KAT,KANGIWA,KAT-KAT-03
KAT,KAT-KAT,SHINKAFI  A,KAT-KAT-10
KAT,KAT-KAT,SHINKAFI B,KAT-KAT-11
KAT,KAT-JIB,RIKO,KAT-JIB-10
KAT,KAT-JIB,KUSA,KAT-JIB-11
KAT,KAT-JIB,YANGAIYA,KAT-JIB-02
KAT,KAT-JIB,MAZANYA/MAGAMA,KAT-JIB-05
KAT,KAT-JIB,FARFARU,KAT-JIB-01
KAT,KAT-JIB,JIBIA B,KAT-JIB-04
KAT,KAT-JIB,JIBIA A,KAT-JIB-03
KAT,KAT-JIB,FARU,KAT-JIB-07
KAT,KAT-JIB,BUGAJE,KAT-JIB-08
KAT,KAT-JIB,GANGARA,KAT-JIB-09
KAT,KAT-JIB,G-BAURE-MALLAMAWA,KAT-JIB-06
KAT,KAT-BAT,DARINI-MAGAJI-ABU,KAT-BAT-09
KAT,KAT-BAT,YAUYAU/MALLAMAWA,KAT-BAT-05
KAT,KAT-BAT,KANDAWA,KAT-BAT-06
KAT,KAT-BAT,MANAWA,KAT-BAT-02
KAT,KAT-BAT,RUMA,KAT-BAT-08
KAT,KAT-BAT,DAN. ALH-YANGAIYA,KAT-BAT-07
KAT,KAT-BAT,ABADAU-KAGARA,KAT-BAT-04
KAT,KAT-BAT,KARARE,KAT-BAT-10
KAT,KAT-BAT,BATSARI,KAT-BAT-01
KAT,KAT-BAT,MADOGARA,KAT-BAT-11
KAT,KAT-BAT,WAGINI,KAT-BAT-03
KAT,KAT-BAG,BAKIYAWA,KAT-BAG-10
KAT,KAT-BAG,BARAWA,KAT-BAG-09
KAT,KAT-BAG,JINO,KAT-BAG-03
KAT,KAT-BAG,BATAGARAWA A,KAT-BAG-02
KAT,KAT-BAG,BATAGARAWA B,KAT-BAG-01
KAT,KAT-BAG,DANDAGORO,KAT-BAG-04
KAT,KAT-BAG,AJIWA,KAT-BAG-07
KAT,KAT-BAG,KAYAUKI,KAT-BAG-08
KAT,KAT-BAG,TSANNI,KAT-BAG-05
KAT,KAT-BAG,YAR'GAMJI,KAT-BAG-06
KAT,KAT-RIM,MAKURDA,KAT-RIM-09
KAT,KAT-RIM,MASABO/KURABAU,KAT-RIM-10
KAT,KAT-RIM,TSAGERO,KAT-RIM-07
KAT,KAT-RIM,ABUKUR,KAT-RIM-02
KAT,KAT-RIM,FARDAMI,KAT-RIM-08
KAT,KAT-RIM,RIMI,KAT-RIM-01
KAT,KAT-RIM,REMAWA/IYATAWA,KAT-RIM-04
KAT,KAT-RIM,SABON GARIN/ALARAINI,KAT-RIM-06
KAT,KAT-RIM,KADANDANI,KAT-RIM-05
KAT,KAT-RIM,MAJENGOBIR,KAT-RIM-03
KAT,KAT-MAN,MUDURU,KAT-MAN-09
KAT,KAT-MAN,TSAGEM_TAKUSHEYI,KAT-MAN-05
KAT,KAT-MAN,KWATTA,KAT-MAN-07
KAT,KAT-MAN,JANI,KAT-MAN-11
KAT,KAT-MAN,MACHIKA,KAT-MAN-08
KAT,KAT-MAN,MANI,KAT-MAN-03
KAT,KAT-MAN,BAGIWA,KAT-MAN-04
KAT,KAT-MAN,HAMCHETA,KAT-MAN-06
KAT,KAT-MAN,MAGAMI,KAT-MAN-10
KAT,KAT-MAN,BUJAWA_GEWAYAU,KAT-MAN-01
KAT,KAT-MAN,DUWAN_MAKAU,KAT-MAN-02
KAT,KAT-ING,KURFEJI/YANKAURA,KAT-ING-06
KAT,KAT-ING,JOBE/KANDAWA,KAT-ING-05
KAT,KAT-ING,MANOMAWA/KAFI,KAT-ING-07
KAT,KAT-ING,BIDORE/YAYA,KAT-ING-08
KAT,KAT-ING,BARERUWA/RURUMA,KAT-ING-09
KAT,KAT-ING,DAUNAKA/B.KWARI,KAT-ING-10
KAT,KAT-ING,DARA,KAT-ING-11
KAT,KAT-ING,AGAYAWA,KAT-ING-04
KAT,KAT-ING,YANDOMA,KAT-ING-02
KAT,KAT-ING,DUGUL,KAT-ING-01
KAT,KAT-ING,INGAWA,KAT-ING-03
KAT,KAT-KUS,DUDUNNI,KAT-KUS-02
KAT,KAT-KUS,MAWASHI,KAT-KUS-04
KAT,KAT-KUS,KAIKAI,KAT-KUS-03
KAT,KAT-KUS,BOKO,KAT-KUS-05
KAT,KAT-KUS,KUSADA,KAT-KUS-01
KAT,KAT-KUS,KOFA,KAT-KUS-06
KAT,KAT-KUS,BAURANYA B,KAT-KUS-08
KAT,KAT-KUS,BAURANYA A,KAT-KUS-07
KAT,KAT-KUS,YASHE A,KAT-KUS-09
KAT,KAT-KUS,YASHE B,KAT-KUS-10
KAT,KAT-BIN,SHIBDAWA,KAT-BIN-09
KAT,KAT-BIN,JIBAWA/RUGAR BADE,KAT-BIN-07
KAT,KAT-BIN,BAURE,KAT-BIN-01
KAT,KAT-BIN,DORO,KAT-BIN-03
KAT,KAT-BIN,YANGORA,KAT-BIN-11
KAT,KAT-BIN,GIREMAWA,KAT-BIN-06
KAT,KAT-BIN,FARU/DALLAJI,KAT-BIN-04
KAT,KAT-BIN,TAMA/DAYE,KAT-BIN-10
KAT,KAT-BIN,GAIWA,KAT-BIN-05
KAT,KAT-BIN,KAMRI,KAT-BIN-08
KAT,KAT-BIN,BINDAWA,KAT-BIN-02
KAT,KAT-CHA,KURAYE,KAT-CHA-08
KAT,KAT-CHA,BANYE,KAT-CHA-09
KAT,KAT-CHA,GANUWA,KAT-CHA-05
KAT,KAT-CHA,KODA,KAT-CHA-07
KAT,KAT-CHA,CHARANCHI,KAT-CHA-01
KAT,KAT-CHA,SAFANA,KAT-CHA-02
KAT,KAT-CHA,DOKA,KAT-CHA-10
KAT,KAT-CHA,TSAKATSA,KAT-CHA-06
KAT,KAT-CHA,MAJEN WAYYA,KAT-CHA-04
KAT,KAT-CHA,RADDA,KAT-CHA-03
KAT,KAT-KUR,TSAURI A,KAT-KUR-01
KAT,KAT-KUR,TSAURI B,KAT-KUR-02
KAT,KAT-KUR,KURFI B,KAT-KUR-04
KAT,KAT-KUR,KURFI A,KAT-KUR-03
KAT,KAT-KUR,BARKIYA,KAT-KUR-08
KAT,KAT-KUR,WURMA B,KAT-KUR-10
KAT,KAT-KUR,WURMA A,KAT-KUR-09
KAT,KAT-KUR,BIRCHI,KAT-KUR-07
KAT,KAT-KUR,RAWAYAU B,KAT-KUR-06
KAT,KAT-KUR,RAWAYAU A,KAT-KUR-05
KAT,KAT-SAF,BABBAN DUHU B,KAT-SAF-05
KAT,KAT-SAF,BAURE B,KAT-SAF-10
KAT,KAT-SAF,BAURE A,KAT-SAF-09
KAT,KAT-SAF,ZAKKA B,KAT-SAF-08
KAT,KAT-SAF,BABBAN DUHU A,KAT-SAF-04
KAT,KAT-SAF,ZAKKA A,KAT-SAF-07
KAT,KAT-SAF,RUNKA A,KAT-SAF-03
KAT,KAT-SAF,RUNKA B,KAT-SAF-06
KAT,KAT-SAF,SAFANA,KAT-SAF-01
KAT,KAT-SAF,TSASKIYA,KAT-SAF-02
KAT,KAT-DUM,DABAWA,KAT-DUM-11
KAT,KAT-DUM,SHEMA,KAT-DUM-03
KAT,KAT-DUM,KAROFI A,KAT-DUM-04
KAT,KAT-DUM,KAROFI B,KAT-DUM-05
KAT,KAT-DUM,BAGAGADI,KAT-DUM-09
KAT,KAT-DUM,KUKI A,KAT-DUM-06
KAT,KAT-DUM,KUKI B,KAT-DUM-07
KAT,KAT-DUM,MAKERA,KAT-DUM-10
KAT,KAT-DUM,KUTAWA,KAT-DUM-08
KAT,KAT-DUM,DUTSINMA A,KAT-DUM-01
KAT,KAT-DUM,DUTSINMA B,KAT-DUM-02
KAT,KAT-KAA,KAFIN DANGI/FAKUWA,KAT-KAA-06
KAT,KAT-KAA,GACHI,KAT-KAA-09
KAT,KAT-KAA,GALADIMA B,KAT-KAA-02
KAT,KAT-KAA,GALADIMA A,KAT-KAA-01
KAT,KAT-KAA,TAFASHIYA/NASARAWA,KAT-KAA-04
KAT,KAT-KAA,KAFIN SOLI,KAT-KAA-03
KAT,KAT-KAA,MAGAM/TSA,KAT-KAA-10
KAT,KAT-KAA,KUNDURU/GYAZA,KAT-KAA-05
KAT,KAT-KAA,SUKUNTUNI,KAT-KAA-07
KAT,KAT-KAA,RIMAYE,KAT-KAA-08
KAT,KAT-MAT,SAYAYA,KAT-MAT-05
KAT,KAT-MAT,KARADUWA,KAT-MAT-08
KAT,KAT-MAT,MATAZU 'B,KAT-MAT-02
KAT,KAT-MAT,MATAZU 'A,KAT-MAT-01
KAT,KAT-MAT,KOGARI,KAT-MAT-06
KAT,KAT-MAT,DISSI,KAT-MAT-09
KAT,KAT-MAT,RINJIN IDI,KAT-MAT-10
KAT,KAT-MAT,MAZOJI 'B,KAT-MAT-04
KAT,KAT-MAT,MAZOJI 'A,KAT-MAT-03
KAT,KAT-MAT,GWARJO,KAT-MAT-07
KAT,KAT-DAM,DANDIRE B,KAT-DAM-09
KAT,KAT-DAM,DANDIRE A,KAT-DAM-08
KAT,KAT-DAM,MAI DABINO B,KAT-DAM-07
KAT,KAT-DAM,MAI DABINO A,KAT-DAM-06
KAT,KAT-DAM,MARA,KAT-DAM-01
KAT,KAT-DAM,DAN MUSA B,KAT-DAM-04
KAT,KAT-DAM,DAN MUSA A,KAT-DAM-03
KAT,KAT-DAM,DAN ALKIMA,KAT-DAM-02
KAT,KAT-DAM,YAN-TUMAKI B,KAT-DAM-11
KAT,KAT-DAM,DAN ALI,KAT-DAM-05
KAT,KAT-DAM,YAN-TUMAKI A,KAT-DAM-10
KAT,KAT-KA1,GARAGI,KAT-KA1-07
KAT,KAT-KA1,ZANGO/ZABARO,KAT-KA1-02
KAT,KAT-KA1,GATAKAWA S_GARI_MABAI,KAT-KA1-01
KAT,KAT-KA1,PAUWA A&B,KAT-KA1-03
KAT,KAT-KA1,WAWAR KAZA,KAT-KA1-09
KAT,KAT-KA1,DAN MURABU,KAT-KA1-10
KAT,KAT-KA1,KANKARA A&B,KAT-KA1-06
KAT,KAT-KA1,DAN MAIDAKI,KAT-KA1-11
KAT,KAT-KA1,BURDUGAU,KAT-KA1-08
KAT,KAT-KA1,HURYA-KETARE,KAT-KA1-05
KAT,KAT-KA1,KUKASHEKA,KAT-KA1-04
KAT,KAT-MUS,GARU,KAT-MUS-10
KAT,KAT-MUS,KIRA,KAT-MUS-04
KAT,KAT-MUS,YARADAU/TABANNI,KAT-MUS-05
KAT,KAT-MUS,GINGIN/MANGAFI,KAT-MUS-07
KAT,KAT-MUS,KURKUJAN A,KAT-MUS-08
KAT,KAT-MUS,JIKAMSHI,KAT-MUS-02
KAT,KAT-MUS,KURKUJAN B,KAT-MUS-11
KAT,KAT-MUS,DANJANKU/KARACHI,KAT-MUS-03
KAT,KAT-MUS,MUSAWA,KAT-MUS-01
KAT,KAT-MUS,DANGANI,KAT-MUS-09
KAT,KAT-MUS,TUGE,KAT-MUS-06
KAT,KAT-MAL,NA'ALMA,KAT-MAL-12
KAT,KAT-MAL,DAYI,KAT-MAL-11
KAT,KAT-MAL,DANSARAI,KAT-MAL-09
KAT,KAT-MAL,GORAR DANSAKA,KAT-MAL-08
KAT,KAT-MAL,MAKAURACHI,KAT-MAL-10
KAT,KAT-MAL,YAM MAMA,KAT-MAL-06
KAT,KAT-MAL,BORINDAWA,KAT-MAL-07
KAT,KAT-MAL,MALUMFASHI A,KAT-MAL-01
KAT,KAT-MAL,MALUMFASHI B,KAT-MAL-02
KAT,KAT-MAL,YABA,KAT-MAL-03
KAT,KAT-MAL,KARFI,KAT-MAL-05
KAT,KAT-MAL,RUWAN SANYI,KAT-MAL-04
KAT,KAT-KAF,GAMZAGO,KAT-KAF-10
KAT,KAT-KAF,YARTALATA,KAT-KAF-06
KAT,KAT-KAF,DANTUTTURE,KAT-KAF-04
KAT,KAT-KAF,MAHUTA,KAT-KAF-08
KAT,KAT-KAF,KAFUR,KAT-KAF-03
KAT,KAT-KAF,MASARI,KAT-KAF-01
KAT,KAT-KAF,YARI BORI,KAT-KAF-05
KAT,KAT-KAF,SABUWAR KASA,KAT-KAF-09
KAT,KAT-KAF,DUTSEN KURA/KANYA,KAT-KAF-02
KAT,KAT-KAF,GOZAKI,KAT-KAF-07
KAT,KAT-BAK,KAKUMI,KAT-BAK-09
KAT,KAT-BAK,GUGA,KAT-BAK-10
KAT,KAT-BAK,KANDARAWA,KAT-BAK-11
KAT,KAT-BAK,JARGABA,KAT-BAK-08
KAT,KAT-BAK,KABOMO,KAT-BAK-06
KAT,KAT-BAK,TSIGA,KAT-BAK-05
KAT,KAT-BAK,BARDE/KWANTAKWARAN,KAT-BAK-07
KAT,KAT-BAK,DAWAN MUSA,KAT-BAK-04
KAT,KAT-BAK,BAKORI B,KAT-BAK-02
KAT,KAT-BAK,BAKORI A,KAT-BAK-01
KAT,KAT-BAK,KURAMI/YANKWANI,KAT-BAK-03
KAT,KAT-FAS,SABONLAYIN GALADIMA,KAT-FAS-09
KAT,KAT-FAS,MAIGORA,KAT-FAS-10
KAT,KAT-FAS,FASKARI,KAT-FAS-08
KAT,KAT-FAS,YANKARA,KAT-FAS-01
KAT,KAT-FAS,YARMALAMAI,KAT-FAS-07
KAT,KAT-FAS,SHEME,KAT-FAS-02
KAT,KAT-FAS,DAUDAWA,KAT-FAS-04
KAT,KAT-FAS,MAIRUWA,KAT-FAS-03
KAT,KAT-FAS,TAFOKI,KAT-FAS-06
KAT,KAT-FAS,RUWAN GODIYA,KAT-FAS-05
KAT,KAT-SAB,MACHIKA,KAT-SAB-06
KAT,KAT-SAB,DUGUN MU AZU,KAT-SAB-07
KAT,KAT-SAB,DAMARI,KAT-SAB-05
KAT,KAT-SAB,GAMJI,KAT-SAB-08
KAT,KAT-SAB,SAYAU,KAT-SAB-10
KAT,KAT-SAB,RAFIN IWA,KAT-SAB-09
KAT,KAT-SAB,MAIBAKKO,KAT-SAB-04
KAT,KAT-SAB,GAZARI,KAT-SAB-03
KAT,KAT-SAB,SABUWA  A,KAT-SAB-01
KAT,KAT-SAB,SABUWA  B,KAT-SAB-02
KAT,KAT-DAE,DANDUME B,KAT-DAE-05
KAT,KAT-DAE,DANDUME A,KAT-DAE-04
KAT,KAT-DAE,NASARAWA,KAT-DAE-09
KAT,KAT-DAE,MAHUTA B,KAT-DAE-02
KAT,KAT-DAE,MAHUTA A,KAT-DAE-01
KAT,KAT-DAE,MAHUTA C,KAT-DAE-03
KAT,KAT-DAE,DANTANKARI,KAT-DAE-08
KAT,KAT-DAE,MAGAJI WANDO B,KAT-DAE-11
KAT,KAT-DAE,MAGAJI WANDO A,KAT-DAE-10
KAT,KAT-DAE,TUMBURKAI A,KAT-DAE-06
KAT,KAT-DAE,TUMBURKAI B,KAT-DAE-07
KAT,KAT-FUN,DUKKE,KAT-FUN-06
KAT,KAT-FUN,MAKERA,KAT-FUN-07
KAT,KAT-FUN,UNGUWAR MUSA,KAT-FUN-05
KAT,KAT-FUN,UNGUWAR RABIU,KAT-FUN-03
KAT,KAT-FUN,SABON GARI,KAT-FUN-02
KAT,KAT-FUN,DANDUTSE,KAT-FUN-01
KAT,KAT-FUN,UNG IBRAHIM,KAT-FUN-04
KAT,KAT-FUN,MAI GAMJI,KAT-FUN-09
KAT,KAT-FUN,GOYA,KAT-FUN-08
KAT,KAT-FUN,TUDUN IYA,KAT-FUN-11
KAT,KAT-FUN,MASKA,KAT-FUN-10
KAT,KAT-DAA,JIBA,KAT-DAA-01
KAT,KAT-DAA,TANDAMA,KAT-DAA-02
KAT,KAT-DAA,DANJA B,KAT-DAA-04
KAT,KAT-DAA,TSANGAMAWA,KAT-DAA-05
KAT,KAT-DAA,DANJA A,KAT-DAA-03
KAT,KAT-DAA,YAKAJI A,KAT-DAA-07
KAT,KAT-DAA,YAKAJI B,KAT-DAA-08
KAT,KAT-DAA,DABAI,KAT-DAA-06
KAT,KAT-DAA,KAHUTU A,KAT-DAA-09
KAT,KAT-DAA,KAHUTU B,KAT-DAA-10
JIG,JIG-RON,TUNAS,JIG-RON-09
JIG,JIG-RON,SANKAU,JIG-RON-08
JIG,JIG-RON,RONI,JIG-RON-07
JIG,JIG-RON,BARAGUMI,JIG-RON-02
JIG,JIG-RON,FARA,JIG-RON-04
JIG,JIG-RON,DANSURE,JIG-RON-03
JIG,JIG-RON,KWAITA,JIG-RON-06
JIG,JIG-RON,AMARYAWA,JIG-RON-01
JIG,JIG-RON,ZUGAI,JIG-RON-11
JIG,JIG-RON,GORA,JIG-RON-05
JIG,JIG-RON,YANZAKI,JIG-RON-10
JIG,JIG-GWI,RORAU,JIG-GWI-08
JIG,JIG-GWI,SHAFE,JIG-GWI-09
JIG,JIG-GWI,YOLA,JIG-GWI-10
JIG,JIG-GWI,GUNTAI,JIG-GWI-05
JIG,JIG-GWI,FIRJIN YAMMA,JIG-GWI-04
JIG,JIG-GWI,ZAUMAR SAINAWA,JIG-GWI-11
JIG,JIG-GWI,GWIWA,JIG-GWI-06
JIG,JIG-GWI,DARINA,JIG-GWI-03
JIG,JIG-GWI,BUNTUSU,JIG-GWI-01
JIG,JIG-GWI,DABI,JIG-GWI-02
JIG,JIG-GWI,KORAYEL,JIG-GWI-07
JIG,JIG-YAN,ACHILAFIYA,JIG-YAN-01
JIG,JIG-YAN,ZUNBUMBA,JIG-YAN-10
JIG,JIG-YAN,BELAS,JIG-YAN-02
JIG,JIG-YAN,KUDA,JIG-YAN-07
JIG,JIG-YAN,KARKARNA,JIG-YAN-06
JIG,JIG-YAN,GWARTA,JIG-YAN-04
JIG,JIG-YAN,DAWAN-GAWO,JIG-YAN-03
JIG,JIG-YAN,YANKWASHI,JIG-YAN-09
JIG,JIG-YAN,GURJIYA,JIG-YAN-05
JIG,JIG-YAN,RINGIM,JIG-YAN-08
JIG,JIG-KAZ,BA'AUZINI,JIG-KAZ-01
JIG,JIG-KAZ,SABARU,JIG-KAZ-08
JIG,JIG-KAZ,MARADAWA,JIG-KAZ-07
JIG,JIG-KAZ,KANTI,JIG-KAZ-06
JIG,JIG-KAZ,UNGUWAR AREWA,JIG-KAZ-09
JIG,JIG-KAZ,UNGUWAR YAMMA,JIG-KAZ-11
JIG,JIG-KAZ,UNGUWAR GABAS,JIG-KAZ-10
JIG,JIG-KAZ,GADA,JIG-KAZ-05
JIG,JIG-KAZ,DABA,JIG-KAZ-02
JIG,JIG-KAZ,DABAZA,JIG-KAZ-03
JIG,JIG-KAZ,DANDI,JIG-KAZ-04
JIG,JIG-BAB,KUZUNZUMI,JIG-BAB-09
JIG,JIG-BAB,BATALI,JIG-BAB-02
JIG,JIG-BAB,TAKWASA,JIG-BAB-11
JIG,JIG-BAB,INSHARUWA,JIG-BAB-06
JIG,JIG-BAB,BABURA,JIG-BAB-01
JIG,JIG-BAB,JIGAWA,JIG-BAB-07
JIG,JIG-BAB,KANYA,JIG-BAB-08
JIG,JIG-BAB,KYAMBO,JIG-BAB-10
JIG,JIG-BAB,GASAKOLI,JIG-BAB-05
JIG,JIG-BAB,DORAWA,JIG-BAB-03
JIG,JIG-BAB,GARU,JIG-BAB-04
JIG,JIG-GAR,MUKU,JIG-GAR-09
JIG,JIG-GAR,RAFIN MARKE,JIG-GAR-10
JIG,JIG-GAR,KARGO,JIG-GAR-07
JIG,JIG-GAR,GARKI,JIG-GAR-03
JIG,JIG-GAR,BUDURU,JIG-GAR-01
JIG,JIG-GAR,KORE,JIG-GAR-08
JIG,JIG-GAR,SIYORI,JIG-GAR-11
JIG,JIG-GAR,DOKO,JIG-GAR-02
JIG,JIG-GAR,KANYA,JIG-GAR-06
JIG,JIG-GAR,JIRMA,JIG-GAR-05
JIG,JIG-GAR,GWARZON GARKI,JIG-GAR-04
JIG,JIG-SUL,JEKE,JIG-SUL-06
JIG,JIG-SUL,DANGWANKI,JIG-SUL-03
JIG,JIG-SUL,SULE TANKARKAR,JIG-SUL-08
JIG,JIG-SUL,YANDAMO,JIG-SUL-10
JIG,JIG-SUL,AMANGA,JIG-SUL-02
JIG,JIG-SUL,ALBASU,JIG-SUL-01
JIG,JIG-SUL,SHABARU,JIG-SUL-07
JIG,JIG-SUL,DANLADI,JIG-SUL-04
JIG,JIG-SUL,TAKATSABA,JIG-SUL-09
JIG,JIG-SUL,DANZOMO,JIG-SUL-05
JIG,JIG-GUM,BAIKARYA,JIG-GUM-01
JIG,JIG-GUM,GARIN GAMBO,JIG-GUM-05
JIG,JIG-GUM,DANAMA,JIG-GUM-02
JIG,JIG-GUM,DANTANOMA,JIG-GUM-03
JIG,JIG-GUM,KOFAR YAMMA,JIG-GUM-10
JIG,JIG-GUM,KOFAR AREWA,JIG-GUM-09
JIG,JIG-GUM,GALAGAMMA,JIG-GUM-04
JIG,JIG-GUM,ZANGO,JIG-GUM-11
JIG,JIG-GUM,GUSAU,JIG-GUM-07
JIG,JIG-GUM,HAMMADO,JIG-GUM-08
JIG,JIG-GUM,GARIN ALHAJI BARKA,JIG-GUM-06
JIG,JIG-GAG,ZARADA,JIG-GAG-10
JIG,JIG-GAG,MADAKA,JIG-GAG-05
JIG,JIG-GAG,MAIKILILI,JIG-GAG-07
JIG,JIG-GAG,MAI ADUWA,JIG-GAG-06
JIG,JIG-GAG,YALAWA,JIG-GAG-09
JIG,JIG-GAG,MEDU,JIG-GAG-08
JIG,JIG-GAG,KORE BALATU,JIG-GAG-04
JIG,JIG-GAG,GARIN CHIROMA,JIG-GAG-03
JIG,JIG-GAG,GAGARAWA GARI,JIG-GAG-01
JIG,JIG-GAG,GAGARAWA TASHA,JIG-GAG-02
JIG,JIG-MAI,DANKUMBO,JIG-MAI-02
JIG,JIG-MAI,FULATA,JIG-MAI-03
JIG,JIG-MAI,MAIGATARI AREWA,JIG-MAI-08
JIG,JIG-MAI,MAIGATARI KUDU,JIG-MAI-09
JIG,JIG-MAI,MATOYA,JIG-MAI-10
JIG,JIG-MAI,GALADI,JIG-MAI-04
JIG,JIG-MAI,KUKAYASKU,JIG-MAI-06
JIG,JIG-MAI,BALARABE,JIG-MAI-01
JIG,JIG-MAI,MADANA,JIG-MAI-07
JIG,JIG-MAI,JAJERI,JIG-MAI-05
JIG,JIG-MAI,TURBUS,JIG-MAI-11
JIG,JIG-KAU,JARKASA,JIG-KAU-07
JIG,JIG-KAU,ARBUS,JIG-KAU-01
JIG,JIG-KAU,JA'E,JIG-KAU-06
JIG,JIG-KAU,KAUGAMA,JIG-KAU-08
JIG,JIG-KAU,DABUWARAN,JIG-KAU-03
JIG,JIG-KAU,UNGUWAR JIBRIN,JIG-KAU-10
JIG,JIG-KAU,YALO,JIG-KAU-11
JIG,JIG-KAU,MARKE,JIG-KAU-09
JIG,JIG-KAU,HADIN,JIG-KAU-05
JIG,JIG-KAU,DAKAIYAWA,JIG-KAU-04
JIG,JIG-KAU,ASKANDU,JIG-KAU-02
JIG,JIG-MAL,DUNARI,JIG-MAL-02
JIG,JIG-MAL,MALAM MADORI,JIG-MAL-07
JIG,JIG-MAL,MAIRA KUMI-BARA MUSA,JIG-MAL-05
JIG,JIG-MAL,GARIN GABAS,JIG-MAL-04
JIG,JIG-MAL,TAGWARO,JIG-MAL-09
JIG,JIG-MAL,TONIKUTARA,JIG-MAL-11
JIG,JIG-MAL,FATEKA AKURYA,JIG-MAL-03
JIG,JIG-MAL,MAKADDARI,JIG-MAL-06
JIG,JIG-MAL,SHAIYA,JIG-MAL-08
JIG,JIG-MAL,ARKI,JIG-MAL-01
JIG,JIG-MAL,TASHENA,JIG-MAL-10
JIG,JIG-BIA,KARANKA,JIG-BIA-07
JIG,JIG-BIA,DIGINSA,JIG-BIA-04
JIG,JIG-BIA,NGUWA,JIG-BIA-11
JIG,JIG-BIA,MACHINAMARI,JIG-BIA-09
JIG,JIG-BIA,MATAMU,JIG-BIA-10
JIG,JIG-BIA,BIRNIWA,JIG-BIA-02
JIG,JIG-BIA,FAGI,JIG-BIA-05
JIG,JIG-BIA,BATU,JIG-BIA-01
JIG,JIG-BIA,KAZURA,JIG-BIA-08
JIG,JIG-BIA,DANGWALERI,JIG-BIA-03
JIG,JIG-BIA,KACHALLARI,JIG-BIA-06
JIG,JIG-GUR,MARGADU,JIG-GUR-08
JIG,JIG-GUR,ADIYANI,JIG-GUR-02
JIG,JIG-GUR,LAFIYA,JIG-GUR-07
JIG,JIG-GUR,GARBAGAL,JIG-GUR-04
JIG,JIG-GUR,MATARA BABA,JIG-GUR-09
JIG,JIG-GUR,GURI,JIG-GUR-05
JIG,JIG-GUR,DAWA,JIG-GUR-03
JIG,JIG-GUR,KADIRA,JIG-GUR-06
JIG,JIG-GUR,ABUNABO,JIG-GUR-01
JIG,JIG-GUR,MUSARI,JIG-GUR-10
JIG,JIG-KIR,GAYIN,JIG-KIR-05
JIG,JIG-KIR,MARMA,JIG-KIR-08
JIG,JIG-KIR,DOLERI,JIG-KIR-03
